link,year,mileage,engine_capacity,fuel_type,price
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-1-6-tdci-115km-kombi-aso-opel-ID6G2jRQ.html,2013,185 475 km,1 560 cm3,Diesel,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-8-100km-blacha-ocynkowana-bez-rdzy-mozliwa-zamiana-ID6GlRZ2.html,2004,235 000 km,1 753 cm3,Diesel,5 150
https://www.otomoto.pl/osobowe/oferta/ford-focus-zarejestrowany-pelna-historia-serwisowa-ID6G6tBx.html,2011,260 000 km,1 560 cm3,Diesel,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-lifting-1-0ecoboost-101km-2-wlasci-klima-start-stop-komputer-zadbany-ID6F9PtN.html,2013,146 630 km,998 cm3 •,Benzyna,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zarejestrowany-sprawnaklima-salonpl-wspomaganie-el-szyby-lusterka-ID6GqXNY.html,2010,116 000 km,1 560 cm3,Diesel,16 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-95km-2016r-bluetooth-6bieg-sync-usb-aux-ID6GbeMM.html,2016,214 000 km,1 498 cm3,Diesel,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-2005-1-6-benzyna-115km-niski-przebieg-klima-ID6G5HGM.html,2005,178 000 km,1 596 cm3,Benzyna,5 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-95-km-nowe-hamulce-bezwypadkowy-ID6GvmhE.html,2012,271 450 km,1 560 cm3,Diesel,22 600
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-salon-polska-klima-parktronic-ID6GxOls.html,2014,162 872 km,1 560 cm3,Diesel,33 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-bdb-diesel-ID6G0jaM.html,2008,261 870 km,1 560 cm3,Diesel,8 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-ecoboost-ID6FSdNq.html,2018,232 191 km,1 499 cm3,Benzyna,51 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-dieselek-1-wlasciciel-ID6FkxNG.html,2011,168 254 km,1 560 cm3,Diesel,21 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-lpg-tempomat-grzane-fotele-ID6GbnPQ.html,2008,248 120 km,1 999 cm3,Benzyna+LPG,14 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoblue-120-km-salon-polska-i-wlasciciel-bezwypadkowy-vat-23-ID6GatFw.html,2020,188 000 km,1 498 cm3,Diesel,59 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-ecoboost-titanium-sony-gwarancja-ID6GuXrp.html,2011,163 000 km,1 596 cm3,Benzyna,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GxqNf.html,2011,205 000 km,1 560 cm3,Diesel,10 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-rs-350km-4x4-rej-2017-polski-salon-bezwypadkowy-ID6GxXby.html,2016,78 282 km,2 300 cm3,Benzyna,134 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GxX64.html,2020,179 000 km,1 997 cm3,Diesel,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-niski-przebieg-ID6GxX2Q.html,2015,141 000 km,1 498 cm3,Diesel,31 600
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Gvmky.html,2005,182 000 km,1 596 cm3,Benzyna,11 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-wolnossacy-salon-pl-serwis-aso-1-wlasciciel-ID6GxVPq.html,2017,99 000 km,1 596 cm3,Benzyna,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2015r-asystent-parkowania-zadbany-niski-przebieg-ID6GuWV5.html,2015,169 445 km,1 560 cm3,Diesel,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-125km-titanium-gwarancjavip-super-stan-serwisowany-navigacja-ID6GuVJI.html,2018,159 601 km,999 cm3 •,Benzyna,38 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GxVK4.html,2018,24 000 km,1 999 cm3,Benzyna,74 990
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-diesel-ID6GxTMY.html,2017,233 000 km,1 498 cm3,Diesel,34 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-fl-1-6-benzyna-09-r-150-tys-km-klima-stan-bardzo-dobry-ID6Gq2EK.html,2009,150 088 km,1 596 cm3,Benzyna,18 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-tdci-bogata-wersja-ID6GfaLI.html,2013,232 290 km,1 560 cm3,Diesel,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6benzynaliftladny-i-zadbany-prosto-z-niemiec-ID6GxVCC.html,2010,199 000 km,1 596 cm3,Benzyna,15 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-fl-2010-1-8-benzyna-lpg-ID6GxVuB.html,2010,243 500 km,1 798 cm3,Benzyna+LPG,19 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-ford-focus-mk3-1-5-tdci-120km-ID6GtgXW.html,2014,139 000 km,1 499 cm3,Diesel,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GdJR0.html,2008,176 800 km,1 753 cm3,Diesel,7 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5tdci-titanium-klimatron-navi-pdc-kamera-zadbany-gwarancja-ID6GtkDZ.html,2015,246 000 km,1 499 cm3,Diesel,29 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-st-super-stan-kuty-silnik-ID6GvlAR.html,2013,153 500 km,1 999 cm3,Benzyna,53 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-hdialu-17-titanium-ID6Gvm6W.html,2011,160 000 km,1 997 cm3,Diesel,25 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-benzyna-niski-przebieg-klimatronik-stan-bdb-ID6GuWqm.html,2008,178 000 km,1 596 cm3,Benzyna,17 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2017r-salonowy-1-5-tdci-uszkodzony-prawy-bok-jezdzi-ID6GxV0K.html,2017,195 000 km,1 498 cm3,Diesel,12 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-lift-1-6-lpg-faktura-vat23-salon-pl-niski-przebieg-klima-ID6GuWmO.html,2018,188 000 km,1 596 cm3,Benzyna+LPG,37 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-wlasciciel-pakiet-gold-x-salon-polska-bezwypadkowy-faktura-vat-ID6GuWel.html,2017,112 000 km,1 498 cm3,Diesel,39 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-fajna-wersja-dotykowa-nawigacja-alu-pdc-bezwypadkowy-ID6Gp71a.html,2017,105 000 km,999 cm3 •,Benzyna,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-lift-1-6-benzyna-salon-pl-i-wlasciciel-serwis-faktura-vat-23-ID6GxWW5.html,2017,130 000 km,1 596 cm3,Benzyna,39 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-lift-125ps-super-stan-podgrzewana-szyba-fotele-kierownica-klima-alusy-ID6G3Kt3.html,2015,127 000 km,999 cm3 •,Benzyna,34 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-idealny-stan-autonomiczny-system-parkowania-nawigacja-niski-przebieg-ID6GxWW8.html,2014,180 000 km,1 560 cm3,Diesel,26 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-pewne-auto-sony-climatronic-gwarancja-zakup-door-to-door-ID6FEbgU.html,2006,183 000 km,1 600 cm3,Benzyna,11 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2009-r-1-6-100-km-klima-szyby-grzane-zarejestrowany-alumy-serwis-aso-ID6GvlZz.html,2009,209 000 km,1 596 cm3,Benzyna,15 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-przebieg-117-km-klimatyzacja-ID6Gte2t.html,2009,117 000 km,1 596 cm3,Benzyna,17 890
https://www.otomoto.pl/osobowe/oferta/ford-focus-diesel-nawigacja-tempomat-ID6GxWzM.html,2015,210 000 km,1 560 cm3,Diesel,25 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-w-automacie-ID6GxWvz.html,2019,96 000 km,1 499 cm3,Diesel,55 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-cdti-116ps-champion-navi-1-wl-bezwyp-serwis-super-stan-ID6FVhbs.html,2012,182 000 km,1 560 cm3,Diesel,25 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-turnier-2-0-145-km-klima-serwis-bezwyp-2008-ID6G0KtJ.html,2008,182 900 km,1 999 cm3,Benzyna,12 698
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2-0-diesel-170km-ID6GuTA6.html,2012,219 000 km,1 997 cm3,Diesel,29 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mkiii-ID6GqeYt.html,2011,259 726 km,1 997 cm3,Diesel,22 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-16v-benzyna-2008r-piekny-zadbany-z-de-oplaconyzobacz-koniecznie-ID6GxUJP.html,2008,188 355 km,1 596 cm3,Benzyna,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-ID6GnH01.html,2008,269 000 km,1 753 cm3,Diesel,8 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-lift-1-8-tdci-115km-ID6GxUyG.html,2008,354 000 km,1 753 cm3,Diesel,8 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-piekny-focus-1-6-ecoboost-150-km-sam-parkuje-ID6GvlxH.html,2011,203 000 km,1 596 cm3,Benzyna,27 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-stan-bez-korozji-klimatyzacja-1-8-16v-ID6GuTgX.html,2007,170 000 km,1 596 cm3,Benzyna,8 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-z-niemiec-2013r-oplacony-serwis-124tys-km-sprawdz-ID6GogWz.html,2013,124 000 km,999 cm3 •,Benzyna,24 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-ford-focus-mk3-1-5-tdci-econetic-105-km-ID6GxUsi.html,2017,177 000 km,1 498 cm3,Diesel,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-tdci-salon-polska-ID6Gvlnt.html,2014,300 000 km,1 560 cm3,Diesel,24 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwsza-rejestracja-2018-hak-navi-ID6GuT1J.html,2017,180 000 km,1 498 cm3,Diesel,33 450
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5benzyna-navi-grzane-fotele-ID6Gr2PC.html,2018,88 000 km,1 498 cm3,Benzyna,44 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-rs-2-3-polski-salon-1-wlasciciel-bezwypadkowy-ID6FMS4P.html,2017,59 400 km,2 300 cm3,Benzyna,150 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-stanaluklima-ID6GjT9L.html,2013,142 896 km,999 cm3 •,Benzyna,22 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-bez-wkladu-ID6Gvlf7.html,2011,220 000 km,1 596 cm3,Benzyna,13 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zapraszam-cie-zobacz-jakiego-pieknego-focusa-mam-dla-ciebie-ID6GvleR.html,2011,162 229 km,1 596 cm3,Benzyna,34 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-125-km-6-biegow-klimatronik-led-navi-pdc-grzane-fotele-ID6GvlbD.html,2017,123 000 km,1 000 cm3,Benzyna,37 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-stan-bezwypadkowy-oryginalny-lakier-niski-przebieg-ID6GxTR9.html,2014,130 470 km,998 cm3 •,Benzyna,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-diesel-2012r-hak-parktronic-climatronic-tempomat-okazja-ID6GuR3W.html,2012,190 000 km,1 560 cm3,Diesel,15 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-1-6-benzyna-salon-polska-ID6Gvl53.html,2011,280 000 km,1 596 cm3,Benzyna,18 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-jak-nowy-full-serwis-ID6Gvl1U.html,2013,135 253 km,999 cm3 •,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-st-rs-mk3-5-ID6FKJOT.html,2015,140 000 km,1 999 cm3,Benzyna,76 600
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-tdci-163km-ID6GxTs2.html,2012,258 000 km,1 997 cm3,Diesel,26 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-ford-focus-lift-1-6-beznyna-oplacony-transport-ID6GxT1L.html,2008,144 211 km,1 596 cm3,Benzyna,14 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-kombi-2012r-diesel-1-6tdci-115km-ID6GuJAb.html,2012,195 492 km,1 560 cm3,Diesel,21 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-kombi-2011-diesel-ID6GxTBo.html,2011,285 400 km,1 560 cm3,Diesel,15 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6tdci-titanium-oryginal-264tkm-piekny-gwarancja-15mies-ID6GuS81.html,2012,264 000 km,1 560 cm3,Diesel,25 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6Grhn1.html,2008,215 052 km,1 798 cm3,Benzyna,11 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2010-oszczedny-i-dynamiczny-diesel-euro5-ID6GvkV2.html,2010,161 700 km,1 560 cm3,Diesel,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-i-wlasciciel-nowe-sprzeglo-z-dwumasa-ID6G8EJF.html,2018,204 000 km,1 498 cm3,Diesel,38 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-polift-ID6GwiWF.html,2015,317 000 km,1 499 cm3,Diesel,26 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-tdci-mr15-e6-ID6GuS9F.html,2015,263 144 km,1 499 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-wczesniej-bezwypadkowy-ID6GhPPI.html,2015,293 359 km,1 560 cm3,Diesel,17 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-cabrio-2-0tdci-zadbany-bogato-wyposazony-ID6G44LC.html,2007,297 000 km,1 997 cm3,Diesel,10 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-forda-focusa-mk1-ID6GuoMg.html,2002,214 700 km,1 596 cm3,Benzyna,5 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoblue-120-km-trend-salon-pl-fvat-23-wx6541c-ID6G3FB7.html,2019,156 588 km,1 498 cm3,Diesel,54 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6b-dudki11-klimatyzacja-hak-tempomat-navi-kredyt-gwarancja-ID6FFa28.html,2008,226 000 km,1 600 cm3,Benzyna,11 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6tdci-dpf-egr-off-ID6Gqdoz.html,2005,288 800 km,1 560 cm3,Diesel,2 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-st-line-salon-pl-1-wl-autaniszowe-pl-ID6FAVZp.html,2020,45 000 km,999 cm3 •,Benzyna,77 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-1-6-100-km-benzyna-lpg-ID6GzgAc.html,2007,322 257 km,1 596 cm3,Benzyna+LPG,8 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-tdci-120-km-m6-trend-5d-pierwszy-wlasciciel-ID6GvJ2W.html,2018,318 000 km,1 498 cm3,Diesel,31 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-benzyna-klimatyzacja-kombi-ID6FNT9j.html,2009,305 000 km,1 596 cm3,Benzyna,11 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-kombi-stan-bardzo-dobry-rezerwacja-ID6Gr8h6.html,2012,275 000 km,1 560 cm3,Diesel,12 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-vat-23-1-6-tdci-2014r-zamiana-ID6Gk1GU.html,2014,262 323 km,1 560 cm3,Diesel,20 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Go2CP.html,2020,92 654 km,1 498 cm3,Diesel,66 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6tdci-110km-nawigacja-stan-bardzo-dobry-raty-zamiana-ID6GoUpk.html,2009,276 000 km,1 560 cm3,Diesel,11 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-mk2-w-swietnym-stanie-bez-wkladu-ID6Gx4n3.html,2007,319 000 km,1 560 cm3,Diesel,8 650
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-ID6GnAVp.html,2011,276 098 km,1 560 cm3,Diesel,18 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-gwarancja-na-samochod-dwa-lata-ID6EHR5c.html,2017,191 738 km,1 498 cm3,Diesel,37 390
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2015r-fv-vat-23-ID6FBxix.html,2015,228 801 km,1 499 cm3,Diesel,24 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-fajny-ekonomiczny-1-6dtci-ID6Gpax7.html,2008,320 000 km,1 560 cm3,Diesel,9 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-ID6FQPqj.html,2006,227 941 km,1 596 cm3,Benzyna,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-cc-mocny-czarny-lakier-klima-alufelgi-18-ID6Gx7SY.html,2007,315 275 km,1 997 cm3,Diesel,13 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Gva96.html,2000,298 646 km,1 596 cm3,Benzyna,2 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-tddi-wersja-kombi-pewny-samochod-z-solidnym-silnikiem-ID6Gvz1K.html,2004,254 000 km,1 753 cm3,Diesel,4 100
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-active-business-salon-polska-ID6GisQJ.html,2018,248 000 km,999 cm3 •,Benzyna,41 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Gv2RP.html,2007,225 000 km,1 560 cm3,Diesel,7 990
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6td-klimatyzacja-tempomat-grzane-fotele-alu-ID6GzpWD.html,2005,347 000 km,1 560 cm3,Diesel,5 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-tdci-diesel-120km-faktura-vat-ID6Gzqlv.html,2016,332 500 km,1 498 cm3,Diesel,19 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-auto-po-oplatach-ID6GgRof.html,2005,209 000 km,1 986 cm3,Benzyna,7 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ciekawa-oferta-ID6Gk3U7.html,2007,295 000 km,1 560 cm3,Diesel,2 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-fak-vat-1-5-tdci-pierwsza-rej-01-2019-r-ID6FGt2a.html,2018,164 000 km,1 498 cm3,Diesel,46 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-95-km-klimatyzacja-alufelgi-salon-polska-fv23-ID6GwGHP.html,2012,245 020 km,1 560 cm3,Diesel,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-120km-st-line-mk4-navi-pdc-lane-asist-radar-led-ID6FXM7W.html,2018,186 000 km,1 499 cm3,Diesel,64 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-benzyna-bardzo-zadbany-stan-ID6EP2PB.html,2009,198 000 km,1 388 cm3,Benzyna,16 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-2011-r-1-6-tdci-95-km-pl-salon-6-biegow-klima-stan-bbd-zamiana-ID6G625e.html,2011,297 000 km,1 560 cm3,Diesel,15 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6tdci-95km-ID6FQZA1.html,2011,241 000 km,1 560 cm3,Diesel,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-95km-connected-od-dealera-ID6Gw1FN.html,2020,84 900 km,1 499 cm3,Diesel,64 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-auto-sprawne-oplacone-ID6GvnBo.html,2002,313 676 km,1 753 cm3,Diesel,3 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GvYlG.html,2010,270 000 km,1 560 cm3,Diesel,7 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6tdci-klimatyzacja-podgrzewana-przednia-szyba-zarejestrowany-zadbany-ID6GvHdw.html,2008,370 000 km,1 560 cm3,Diesel,8 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2011-ID6GdOpm.html,2011,285 500 km,1 560 cm3,Diesel,18 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GwtZ9.html,2017,310 800 km,1 498 cm3,Diesel,28 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6tdci-ID6Gvxru.html,2007,275 000 km,1 560 cm3,Diesel,4 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-salon-polska-klima-ID6GwRTM.html,2013,283 405 km,1 560 cm3,Diesel,16 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ii-1-6-tdci-pakiet-titanium-klimatronik-2008-bez-dpfr-ID6Gqh6W.html,2008,233 765 km,1 560 cm3,Diesel,13 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-mk3-1-6tdci-84kw-115km-ID6Gw6Gs.html,2011,329 000 km,1 560 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-1-5-ecoblue-trend-z-polskiego-salonu-faktura-vat-ID6GwSuT.html,2019,61 000 km,1 498 cm3,Diesel,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-tdci-115-km-do-negocjacji-ID6Gxs1o.html,2011,324 800 km,1 560 cm3,Diesel,15 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-vat-23-led-navi-automat-lopatki-alu-16-serwis-w-aso-bezwypadkowy-ID6FEfKw.html,2020,160 620 km,1 498 cm3,Diesel,62 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk1-ID6FMczh.html,2003,245 000 km,1 596 cm3,Benzyna,2 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-90-km-klima-aluski-kombi-stan-bdb-2008r-okazja-ID6Gw27S.html,2007,197 000 km,1 560 cm3,Diesel,5 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-8-tdci-kombi-ID6GvxNv.html,2006,308 203 km,1 753 cm3,Diesel,6 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Gxo8R.html,2004,337 000 km,1 753 cm3,Diesel,3 100
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-stan-auto-z-pelna-historia-mocno-doinwestowane-bezwypadkowe-ID6GkVqw.html,2008,226 800 km,1 388 cm3,Benzyna,10 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GcgzO.html,2017,327 900 km,1 498 cm3,Diesel,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-uszkodzony-lewy-przod-jezdzi-vat-23-brutto-ID6G3JGX.html,2015,298 000 km,1 560 cm3,Diesel,8 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-mk2-lift-2008rok-pierwszy-wlasciciel-w-kraju-od-2017-roku-ID6FVykV.html,2008,230 000 km,1 560 cm3,Diesel,6 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-diesel-salon-polska-mozliwa-zamiana-sprawna-klima-ID6Gwc3T.html,2008,320 377 km,1 753 cm3,Diesel,7 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoblue-st-line-120-km-fv-automat-vat-23-ID6GwA1w.html,2020,98 350 km,1 499 cm3,Diesel,79 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Gxjnw.html,2005,326 000 km,1 560 cm3,Diesel,4 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GvYue.html,2001,332 000 km,1 596 cm3,Benzyna+LPG,4 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GupqZ.html,2005,310 400 km,1 596 cm3,Benzyna+LPG,5 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-lift-nowy-rozrzad-ID6G5Q7m.html,2008,206 000 km,1 596 cm3,Benzyna,8 888
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-black-magic-ID6FFxc9.html,2010,269 000 km,1 560 cm3,Diesel,11 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-diesel-salon-polska-mozliwa-zamiana-sprawna-klima-ID6Gwc3T.html,2008,320 377 km,1 753 cm3,Diesel,7 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-fl-1-6-tdci-90-km-ID6Gp2VX.html,2008,298 000 km,1 560 cm3,Diesel,8 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-gwarancja-lift-2014r-salon-pl-1-6-diesel-95km-swietnie-utrzymany-ID6Gem5u.html,2014,295 000 km,1 560 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-fokus-mk1-ID6GyHHu.html,2003,382 000 km,1 753 cm3,Diesel,2 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-105km-econetic-2x-pdc-sam-parkuje-keyless-nawigacja-stan-bdb-ID6Gx7X6.html,2013,321 000 km,1 560 cm3,Diesel,18 950
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-bdb-diesel-ID6G0jaM.html,2008,261 870 km,1 560 cm3,Diesel,8 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-115-km-benzyna-2006-rok-ID6GrNbY.html,2006,317 500 km,1 596 cm3,Benzyna,5 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-na-sprzedaz-ford-focus-2-1-6-tdci-ID6FXMNm.html,2004,155 000 km,1 560 cm3,Diesel,6 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-faktura-vat-salon-pl-nowe-sprzeglo-dwumas-zamiana-gwarancja-ID6FTGXQ.html,2011,267 000 km,1 560 cm3,Diesel,20 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-super-stan-male-spalanie-ID6GwTju.html,2014,330 000 km,1 560 cm3,Diesel,26 499
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-tdci-ID6Gw4oX.html,2006,212 000 km,1 560 cm3,Diesel,7 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GcItx.html,2014,300 000 km,1 560 cm3,Diesel,21 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-ford-focus-mk2-ID6GwEoA.html,2009,337 835 km,1 596 cm3,Benzyna+LPG,8 300
